link,Price
https://www.carlist.my/used-cars/1996-toyota-estima-2-4-mpv-well-maintained/5820941,"RM 8,999"
https://www.carlist.my/used-cars/2014-proton-exora-a-1-6-bold-cfe-well-maintained/6485381,"RM 28,999"
https://www.carlist.my/used-cars/pre-owned-2019-mercedes-benz-c200-1-5-avantgarde/6145529,"RM 220,000"
https://www.carlist.my/used-cars/2012-audi-a5-2-0-tfsi-quattro-s-line-a-sport-back-4-door-paddle-shift-free-1-service-1-owner/5894426,"RM 67,800"
https://www.carlist.my/used-cars/pre-owned-2018-mercedes-benz-a200-1-3-progressive-line-hatchback/6245137,"RM 193,000"
https://www.carlist.my/used-cars/2007-nissan-frontier-2-5-m-4x4-turbo-interccoler-spirit-pickup-truck/6146981,"RM 24,800"
https://www.carlist.my/used-cars/2008-toyota-hilux-2-5-a-g-d-4d-turbo-4x4-pickup-truck/6589922,"RM 44,800"
https://www.carlist.my/used-cars/2012-ford-ranger-2-2-a-xlt-t6-turbo-interccoler-6-speed-4x4-pickup-truck/6570373,"RM 50,800"
https://www.carlist.my/used-cars/2018-honda-accord-2-0-i-vtec-vti-l-sedan/6639894,"RM 122,800"
https://www.carlist.my/used-cars/2014-mercedes-benz-cla45-amg-turbo-edition-1-a45-recaro-sport-seat/6647300,"RM 208,800"
https://www.carlist.my/used-cars/proton-exora-bold-1-6-executive-a-cfe-turbo-premium-mpv-full-service-1-owner-like-new-2014/6434923,"RM 29,800"
https://www.carlist.my/used-cars/honda-city-1-5-v-a-i-vtec-v-spec-1-owner-low-km-tip-top-condition-2016/6468631,"RM 53,800"
https://www.carlist.my/used-cars/honda-civic-2-0-s-a-facelift-full-mugen-rr-bodykit-full-spec-tip-top-2010/6305075,"RM 51,800"
https://www.carlist.my/used-cars/honda-city-1-5-e-a-i-vtec-mmc-facelift-5-speed-auto-paddle-shift-full-spec-2013/6466100,"RM 35,800"
https://www.carlist.my/used-cars/proton-preve-1-6-premium-a-cfe-turbo-full-spec-1-owner-like-new-2016/6533222,"RM 27,800"
https://www.carlist.my/used-cars/suzuki-swift-1-5-premier-a-vvt-full-spec-keyless-low-mileage-1-owner-tip-top-2010/6617220,"RM 21,800"
https://www.carlist.my/used-cars/perodua-myvi-1-5-special-edition-a-facelift-se-full-spec-1-owner-like-new-condition-2017/6616868,"RM 37,800"
https://www.carlist.my/used-cars/honda-civic-2-0-s-a-full-mugen-bodykit-full-spec-1-owner-tip-top-condition-2013/6606545,"RM 56,800"
https://www.carlist.my/used-cars/honda-civic-1-8-s-a-i-vtec-full-mugen-bodykit-full-spec-1-owner-tip-top-condition-2008/6228130,"RM 31,800"
https://www.carlist.my/used-cars/toyota-vios-1-5-e-a-vvti-facelift-full-spec-1-lady-owner-tip-top-condition-2013/6574603,"RM 33,800"
https://www.carlist.my/used-cars/perodua-viva-elite-1-0-a-ez-tip-top-condition-1-owner-989-cc-2012/6448993,"RM 14,800"
https://www.carlist.my/used-cars/toyota-vios-1-5-s-trd-sportivo-a-vvti-full-spec-1-owner-tip-top-condition-2015/6316242,"RM 54,800"
https://www.carlist.my/used-cars/volkswagen-polo-1-6-sedan-a-6-speed-auto-full-spec-facelift-1-owner-tip-top-condition-2015/6468733,"RM 33,800"
https://www.carlist.my/used-cars/2015-audi-a3-1-4-tfsi/6321699,"RM 89,800"
https://www.carlist.my/used-cars/proton-satria-neo-1-6-a-cps-h-line-full-spec-tip-top-condition-2010/6639460,"RM 17,800"
https://www.carlist.my/used-cars/honda-cr-z-1-5-a-hybrid-7-speed-cvt-facelift-s-mode-crz-full-service-record-low-mileage-2013/6639332,"RM 54,800"
https://www.carlist.my/used-cars/honda-civic-2-0-s-navi-a-i-vtec-full-spec-1-owner-tip-top-condition-2013/6615331,"RM 54,800"
https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-a-premium-1-owner-low-mileage-like-new-condition-2013/6560877,"RM 21,800"
https://www.carlist.my/used-cars/honda-civic-2-0-s-a-i-vtec-facelift-full-type-r-bodykit-full-spec-tip-top-2009/6615356,"RM 47,800"
https://www.carlist.my/used-cars/honda-civic-2-0-s-a-facelift-full-mugen-rr-bodykit-carbon-fibre-hood-full-spec-tip-top-2010/6615374,"RM 53,800"
https://www.carlist.my/used-cars/nissan-almera-1-5-vl-impul-a-cvtc-keyless-full-spec-low-mileage-tip-top-condition-2013/6393885,"RM 29,800"
https://www.carlist.my/used-cars/2010-alfa-romeo-159-2-2-jts-sedan/6507548,"RM 39,000"
https://www.carlist.my/used-cars/2017-volkswagen-vento-1-6-comfort-sedan/6554649,"RM 42,800"
https://www.carlist.my/used-cars/jaguar-daimler-1993-2919/6551201,"RM 48,500"
https://www.carlist.my/used-cars/2005-mercedes-benz-sl350-3-7-convertible/6554952,"RM 86,000"
https://www.carlist.my/used-cars/2014-perodua-axia-998-g-hatchback/6548833,"RM 21,500"
https://www.carlist.my/used-cars/2006-toyota-wish-2-0-base-spec-mpv/6553234,"RM 37,800"
https://www.carlist.my/used-cars/2012-bmw-x1-2-0-sdrive18i-suv-low-mileage-original-condition-memory-seat-push-start-button-easy-loan-approval-high-value/6405345,"RM 49,800"
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-g-sedan-body-kit-trd-1-owner-like-new-car-king-tip-top-condition/6564477,"RM 25,800"
https://www.carlist.my/used-cars/10-12-toyota-wish-1-8-s-mpv/6387918,"RM 63,800"
https://www.carlist.my/used-cars/2018-haval-h5-2-0-a-premium-leather-seat-diesel-turbo-low-mile-car-king-19km/6375815,"RM 29,900"
https://www.carlist.my/used-cars/2017-toyota-camry-2-5-hybrid-premium-3k-can-take-car/6052596,"RM 85,800"
https://www.carlist.my/used-cars/2013-volkswagen-passat-1-8-a-tsi-sport-paddle-shift-cc/6533428,"RM 36,800"
https://www.carlist.my/used-cars/2013-ford-focus-2-0-a-s-s-plus-sport-hatchback-fiesta/5213567,"RM 27,800"
https://www.carlist.my/used-cars/2013-ford-kuga-1-6-a-gtdi-ecoboost-awd-p-boot/6477806,"RM 39,800"
https://www.carlist.my/used-cars/2015-ford-ecosport-1-5-a-titanium-full-spec-version/6460225,"RM 31,800"
https://www.carlist.my/used-cars/2013-honda-accord-2-0-i-vtec-vti-sedan/6453216,"RM 66,600"
https://www.carlist.my/used-cars/2007-mercedes-benz-ml350-3-5-suv-direct-owner-well-maintained/6226228,"RM 38,000"
https://www.carlist.my/used-cars/2015-ford-ranger-2-2-xlt-a-diesel-turbo-car-king/6550533,"RM 52,800"
https://www.carlist.my/used-cars/2015-ford-ranger-2-2-xlt-a-diesel-turbo-car-king/6550541,"RM 52,800"
https://www.carlist.my/used-cars/2011-audi-a5-2-0-a-tfsi-quattro-s-line-sportback-mmi2/6094137,"RM 58,800"
https://www.carlist.my/used-cars/2011-audi-a4-2-0-a-tfsi-quattro-s-line-paddle-shift/5879995,"RM 48,800"
https://www.carlist.my/used-cars/2009-audi-rs6-5-0-a-v10-wagon-limited-edition-r8-rs3-rs4-rs5-a4-a5-a6-q3-q5-q7-tt/6391330,"RM 129,800"
https://www.carlist.my/used-cars/2001-volvo-s60-2-0-lpt-sedan-well-maintained/6380981,"RM 15,888"
https://www.carlist.my/used-cars/2016-peugeot-408-1-6-a-griffe-thp-turbo-under-warrnty/6375740,"RM 28,800"
https://www.carlist.my/used-cars/2014-peugeot-408-2-0-a-premium-new-facelift-luxury/6070364,"RM 17,800"
https://www.carlist.my/used-cars/2017-mitsubishi-triton-2-4-vgt-adventure-5k-dp/6481420,"RM 57,800"
https://www.carlist.my/used-cars/2016-mitsubishi-mirage-1-2-gs-auto-mivec-sport-ori-mileage-30km-full-service-record-until-today-still-original-factory-paint-keyless-go-push-start/6647836,"RM 28,888"
https://www.carlist.my/used-cars/1999-mercedes-benz-e240-2-4-elegance-sedan/6210119,"RM 12,500"
https://www.carlist.my/used-cars/2018-volvo-xc90-2-0-t8-suv/6594107,"RM 328,000"
https://www.carlist.my/used-cars/2013-bmw-x6-3-0-xdrive35i-suv/6559985,"RM 170,000"
https://www.carlist.my/used-cars/2014-toyota-estima-2-4-aeras-premium-mpv/6576133,"RM 133,800"
https://www.carlist.my/used-cars/2007-toyota-camry-2-0-a-leather-seat/6647789,"RM 21,800"
https://www.carlist.my/used-cars/2018-toyota-vios-1-5-gx-a-tip-top-like-new-offer/6567384,"RM 69,800"
https://www.carlist.my/used-cars/2016-toyota-camry-2-5-a-hybrid-luxury-offer/6629385,"RM 106,800"
https://www.carlist.my/used-cars/2011-toyota-camry-2-4v-a-full-spec-push-start-offer/6555752,"RM 56,800"
https://www.carlist.my/used-cars/2019-bmw-330i-2-0-m-sport-sedan-sime-darby-auto-selection/6363572,"RM 245,800"
https://www.carlist.my/used-cars/2016-mazda-3-2-0-skyactiv-full-service-record-original-paint-actual-year-original-paint/6482315,"RM 69,888"
https://www.carlist.my/used-cars/2009-proton-perdana-2-0-v6-blacklist-welcome/6467556,"RM 9,888"
https://www.carlist.my/used-cars/confirm-2011-reg-2015-toyota-wish-1-8-s-mpv-facelift-ori-paint-push-start-1-year-warranty-2-0/6627028,"RM 64,980"
https://www.carlist.my/used-cars/2017-kia-sorento-2-2-crdi-diesel-turbo-under-warranty/6647167,"RM 109,888"
https://www.carlist.my/used-cars/2007-toyota-corolla-altis-1-8-g-spec-vvt-i-auto-facelift-model-100-original-condition-driver-side-electric-control-seat/6647749,"RM 22,888"
https://www.carlist.my/used-cars/2005-toyota-alphard-2-4-g-mpv/6647754,"RM 49,500"
https://www.carlist.my/used-cars/2014-honda-jazz-1-3-hybrid-facelift-limited/6470226,"RM 37,999"
https://www.carlist.my/used-cars/2011-perodua-alza-1-5-a-ezi-full-spec/6567732,"RM 26,999"
https://www.carlist.my/used-cars/2016-isuzu-d-max-3-0-v-cross-diablo-limited-edition-a-diablo-livery-bodykits-17-diablo-sport-rims-red-leather-leather-seats-interior-no-off-road/6604382,"RM 67,777"
https://www.carlist.my/used-cars/2013-nissan-navara-2-5-le-a-4x4-high-specs-leather-seats-no-off-road-use-retiree-owner-like-new-condition/4729377,"RM 51,777"
https://www.carlist.my/used-cars/2016-nissan-x-trail-2-0-a-cvtc-new-model-full-specs-7-seater-leather-reverse-camera-full-service-history-like-new-condition/6495597,"RM 75,777"
https://www.carlist.my/used-cars/2015-bmw-320i-2-0-sport-line-sedan/6550932,"RM 122,000"
https://www.carlist.my/used-cars/2010-perodua-alza-1-5-ezi-mpv-a-easy-loan-tip-top-condition-low-processing-fee/6533855,"RM 26,800"
https://www.carlist.my/used-cars/2013-toyota-vios-1-5-g-a-easy-loan-low-processing-fees-1-owner/6631421,"RM 36,800"
https://www.carlist.my/used-cars/2005-toyota-innova-2-0-g-mpv-a-low-processing-fee-easy-loan-cepat-approval/6632732,"RM 24,800"
https://www.carlist.my/used-cars/2011-proton-persona-1-6-elegance-high-line-full-spec-a-easy-loan-low-processing-fees/6632734,"RM 14,800"
https://www.carlist.my/used-cars/2008-toyota-estima-2-4-aeras-mpv-a-easy-loan-cepat-lulus-low-processing-fees/6647695,"RM 67,800"
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-bmw-full-service-record/6617096,"RM 158,000"
https://www.carlist.my/used-cars/2018-toyota-hilux-2-4-g-pickup-truck-canopy-free-4yrs-warranty-full-service-record-by-toyota-noneed-repair/6647620,"RM 89,999"
https://www.carlist.my/used-cars/2012-toyota-estima-2-4-aeras-mpv/6636286,"RM 115,800"
https://www.carlist.my/used-cars/2015-toyota-vios-1-5-g-sedan/6538919,"RM 51,800"
https://www.carlist.my/used-cars/2019-bmw-x1-2-0-sdrive20i-sport-line-suv-sime-darby-auto-selection/6419876,"RM 175,800"
https://www.carlist.my/used-cars/2018-bmw-530e-2-0-sport-line-iperformance-sedan-sime-darby-auto-selection/6581572,"RM 218,800"
https://www.carlist.my/used-cars/2000-proton-waja-1-6-sedan/6627882,"RM 6,300"
https://www.carlist.my/used-cars/2012-mazda-8-2-3-mpv/6612172,"RM 61,000"
https://www.carlist.my/used-cars/2014-land-rover-range-rover-2-0-evoque-free-5yrs-warranty-int2-88-supervvip-num/6451351,"RM 125,999"
https://www.carlist.my/used-cars/perodua-myvi-1-5-a-se-full-service-record-low-mileage-tiptop-condition-akpk-ptptn-can-loan/6643070,"RM 35,800"
https://www.carlist.my/used-cars/perodua-bezza-1-3-a-premium-x-full-service-record-by-perodua-low-mileage-1-owner-tiptop-condition-akpk-ptptn-can-loan/6616200,"RM 31,800"
https://www.carlist.my/used-cars/volkswagen-tiguan-1-4-a-hight-spec-full-service-nice-suv-golf-jetta-passat-cc/6321569,"RM 87,800"
https://www.carlist.my/used-cars/2019-toyota-hilux-2-4-g-pickup-truck-canopy-full-service-by-toyoya-like-new-promosi-free-android-player/6647633,"RM 79,899"
https://www.carlist.my/used-cars/2014-mazda-3-2-0-skyactiv-g-sedan/6609147,"RM 65,800"
https://www.carlist.my/used-cars/2018-perodua-myvi-1-5-av-hatchback/6611247,"RM 46,800"
https://www.carlist.my/used-cars/2016-toyota-fortuner-2-7-srz-full-service-umw-low-mileage-26k-km-2017/5800724,"RM 126,888"
https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a-well-maintained/6597884,"RM 28,800"
https://www.carlist.my/used-cars/2012-proton-persona-1-6-elegance-tip-top-condition/6504789,"RM 14,800"
https://www.carlist.my/used-cars/2016-honda-jazz-1-5-s-i-vtec-hatchback-a/6561814,"RM 47,800"
https://www.carlist.my/used-cars/2005-toyota-vios-1-5-e-macam-baru/6623296,"RM 18,500"
https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-one-owner/6616983,"RM 32,500"
https://www.carlist.my/used-cars/1998-toyota-harrier-3-0-one-owner/6623094,"RM 16,500"
https://www.carlist.my/used-cars/2003-mercedes-benz-e240-avantgarde-100-nonid-repair-10-10-condition-like2016/6295651,"RM 22,888"
https://www.carlist.my/used-cars/2001-mercedes-benz-c180-2-0-sedan-a/6643652,"RM 22,800"
https://www.carlist.my/used-cars/2004-toyota-alphard-2-4-g-a-fast-deal-must-view/6516470,"RM 53,800"
https://www.carlist.my/used-cars/2012-honda-city-1-5-e-i-vtec-sedan-a/6622386,"RM 41,800"
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-i-vtec-v-suv-a/6622388,"RM 75,800"
https://www.carlist.my/used-cars/2015-perodua-axia-998-g-hatchback-high-loan-amount-high-trade-in-value-call-now-get-fast/6564844,"RM 20,800"
https://www.carlist.my/used-cars/2014-audi-q5-2-0-tfsi-quattro-free-1yrs-warranty-no-need-repair-tiptop/6556061,"RM 79,899"
https://www.carlist.my/used-cars/2017-honda-city-1-5-e-i-vtec-sedan/6636850,"RM 57,800"
https://www.carlist.my/used-cars/2009-toyota-estima-2-4-aeras-s-facelift-offer/6638095,"RM 83,800"
https://www.carlist.my/used-cars/true-year-made-2011-mercedes-benz-cls350-japan-edition-free-2-year-warranty-2014/6647598,"RM 113,800"
https://www.carlist.my/used-cars/2015-bmw-x3-2-0-xdrive20i-suv-a-onew-owner-full-serviced-record-like-new-promotion-15/6169436,"RM 129,999"
https://www.carlist.my/used-cars/2010-mercedes-benz-s300l-3-0-sedan-a-vip-owner-tip-top-condition-promotion-10/6437511,"RM 58,999"
https://www.carlist.my/used-cars/2020-mitsubishi-outlander-2-4-suv-4wd-high-spec-tip-top-condition-full-service-record-under-warranty-promotion-20/6527117,"RM 129,999"
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-sedan/6647584,"RM 155,800"
https://www.carlist.my/used-cars/2010-honda-stream-1-8-i-vtec-rsz-mp-a-tip-top-condition/6510154,"RM 53,000"
https://www.carlist.my/used-cars/2011-mazda-3-1-6-gl-sedan-a-tip-top-condition/6510172,"RM 30,000"
https://www.carlist.my/used-cars/2008-toyota-camry-2-0-e-a-tip-top-condition/6510147,"RM 35,000"
https://www.carlist.my/used-cars/2006-mercedes-benz-e200k-1-8-avantgarde-sports-package-sedan-car-king-condition/6456113,"RM 34,800"
https://www.carlist.my/used-cars/kia-sportage-2-0-a-1-professional-owner-super-clean-interior-tip-top-condition/6543918,"RM 46,800"
https://www.carlist.my/used-cars/2003-toyota-wish-1-8-vvt-i-reversecamera-tiptop-condition-reg-2006/6627962,"RM 28,800"
https://www.carlist.my/used-cars/2013-proton-suprima-s-1-6-turbo-premium-protronic-navi-reversecamera-likenew-reg-2014/6626796,"RM 29,800"
https://www.carlist.my/used-cars/2007-mercedes-benz-e240-2-6-avantgarde-w211-likenew-reg-2012/6626688,"RM 35,800"
https://www.carlist.my/used-cars/2009-bmw-525i-3-0-e90-lci-m-sport-facelift-likenew-reg-2015/6626601,"RM 49,800"
https://www.carlist.my/used-cars/bmw-118i-1-6-urban-f20-twinturbo-tiptop-superb-likenew/6624197,"RM 69,800"
https://www.carlist.my/used-cars/nissan-cefiro-2-5-v6-tiptop-condition-murah-murahh/6628084,"RM 6,800"
https://www.carlist.my/used-cars/kia-forte-1-6-a-sx-sedan-one-owner-full-leather-seat-bodykit-paddle-shift-push-start-accident-free-high-loan-tip-top-condition-must-view/6643995,"RM 23,800"
https://www.carlist.my/used-cars/perodua-alza-1-5-a-ezi-mpv-one-owner-100-accident-free-full-bodykit-high-loan-tip-top-condition-must-view/6644011,"RM 28,800"
https://www.carlist.my/used-cars/perodua-viva-989-a-ezi-elite-hatchback-one-vvip-owner-100-accident-free-high-loan-tip-top-condition-must-view/6644029,"RM 17,800"
https://www.carlist.my/used-cars/perodua-viva-989-a-ez-elite-hatchback-one-lady-owner-service-on-time-100-accident-free-high-loan-tip-top-condition-must-view/6422647,"RM 12,800"
https://www.carlist.my/used-cars/nissan-navara-2-5-a-np300-vl-pickup-truck-one-owner-full-leather-seat-keyless-cd-dvd-navi-accident-free-high-loan-tip-top-condition-must-view/6570004,"RM 73,800"
https://www.carlist.my/used-cars/still-under-warranty-very-low-mileage-4k-original-paint-keyless-p-start-reverse-cam-6-airbag-led-drl-accident-free-2018-honda-hr-v-1-8v-i-vtec-suv/6626833,"RM 90,800"
https://www.carlist.my/used-cars/2014-kia-cerato-1-6-a-k3-with-koup-facelift/6597733,"RM 44,718"
https://www.carlist.my/used-cars/must-view-under-toyota-warranty-5yrs-keyless-push-start-touch-dvd-reverse-camera-leather-seat-tip-top-condition-2018-toyota-c-hr-1-8-suv-cbu/6477259,"RM 113,800"
https://www.carlist.my/used-cars/mitsubishi-triton-2-5-a-vgt-malay-owner-guarantee-great-condition-must-view/6615856,"RM 43,800"
https://www.carlist.my/used-cars/2018-hr-v-1-8-i-vtec-v-spec-suv-mileage-only-5k-km-service-record-one-lady-owner/6626409,"RM 90,800"
https://www.carlist.my/used-cars/2009-ford-focus-h-b-2-0-a-sport-edition-b-list-can-loan/5681186,"RM 17,718"
https://www.carlist.my/used-cars/2016-mazda-3-2-0-a-f-service-record-tip-top-condition/6465721,"RM 73,718"
https://www.carlist.my/used-cars/2006-proton-waja-1-6-premium-sedan-otr-price-promosi/6647223,"RM 10,888"
https://www.carlist.my/used-cars/2011-honda-accord-2-0-i-vtec-vti-l-a-full-service-record/6258213,"RM 46,800"
https://www.carlist.my/used-cars/2014-kia-cerato-k3-1-6-a-full-bodykit-18-sport-rims/6563690,"RM 43,800"
https://www.carlist.my/used-cars/2013-nissan-serena-2-0-s-hybrid-high-way-star-mpv-cbu/6463785,"RM 66,800"
https://www.carlist.my/used-cars/2013-perodua-alza-1-5-a-tip-top-condition/6613464,"RM 29,800"
https://www.carlist.my/used-cars/2008-nissan-grand-livina-1-8-a-tip-top-condition/6613610,"RM 23,800"
https://www.carlist.my/used-cars/2015-nissan-x-trail-2-5-a-x-tronic-awd-premium/6613563,"RM 74,800"
https://www.carlist.my/used-cars/2011-nissan-sylphy-2-0-luxury-a-tip-top-condition/6068364,"RM 26,800"
https://www.carlist.my/used-cars/2017-proton-persona-1-6-premium-sedan/6578251,"RM 38,800"
https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-a-tip-top-condition/6521892,"RM 12,800"
https://www.carlist.my/used-cars/2013-perodua-viva-1-0-a-tip-top-condition/6089145,"RM 14,800"
https://www.carlist.my/used-cars/2009-honda-city-1-5-e-i-vtec-a-full-specs/6151828,"RM 27,800"
https://www.carlist.my/used-cars/2010-chevrolet-cruze-1-8-lt-a-tip-top-condition/6527307,"RM 20,800"
https://www.carlist.my/used-cars/2013-nissan-livina-x-gear-1-6-a-tip-top-condition/6538500,"RM 28,800"
https://www.carlist.my/used-cars/2007-toyota-hilux-2-5-g-a-tip-top-condition-pickup-truck/6597935,"RM 38,800"
https://www.carlist.my/used-cars/2010-honda-accord-2-4-i-vtec-a-full-body-kit/6553208,"RM 43,800"
https://www.carlist.my/used-cars/2004-hyundai-accent-1-5-a/6537154,"RM 5,800"
https://www.carlist.my/used-cars/2018-honda-city-1-5-e-i-vtec-under-honda-warranty/6597447,"RM 62,900"
https://www.carlist.my/used-cars/2015-toyota-camry-2-0-g-sedan-tip-top-condition/6476848,"RM 84,999"
https://www.carlist.my/used-cars/2014-ford-ranger-3-2-wildtrak-pickup-truck-a-no-off-road-free-canopy-carefull-owner-vip-number-163-monthly-799/6647544,"RM 63,700"
https://www.carlist.my/used-cars/perodua-alza-1-5-ezi-advanced-tiptop-condition-likenew/6647387,"RM 24,800"
https://www.carlist.my/used-cars/2013-honda-city-a-1-5-e-i-vtec-well-maintained/6642450,"RM 42,800"
https://www.carlist.my/used-cars/ssangyong-stavic-2-0-sv200-exdi-mpv-11seater-likenew/6647357,"RM 43,800"
https://www.carlist.my/used-cars/volkswagen-jetta-1-4-tsi-sedan-tiptop-new/6645307,"RM 31,888"
https://www.carlist.my/used-cars/kia-forte-1-6-sx-sedan/6646316,"RM 20,888"
https://www.carlist.my/used-cars/one-owner-2009-isuzu-d-max-2-5-m-4x2-standard-pickup-truck/6647518,"RM 29,800"
https://www.carlist.my/used-cars/2015-honda-city-1-5-v-i-vtec-sedan/6605820,"RM 55,000"
https://www.carlist.my/used-cars/2013-honda-city-1-5-e-i-vtec-sedan/6543238,"RM 41,500"
https://www.carlist.my/used-cars/2014-honda-city-1-5-v-i-vtec-sedan/6605872,"RM 52,000"
https://www.carlist.my/used-cars/2013-honda-city-1-5-e-i-vtec-well-maintained/6444006,"RM 41,800"
https://www.carlist.my/used-cars/2016-perodua-myvi-a-1-5-se-best-deal/6575918,"RM 31,800"
https://www.carlist.my/used-cars/2012-toyota-vios-a-1-5-g-limited/6575912,"RM 41,800"
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-e-a-well-maintained/6493613,"RM 33,888"
https://www.carlist.my/used-cars/2011-honda-civic-a-2-0-s-i-vtec/6575913,"RM 59,980"
https://www.carlist.my/used-cars/toyota-hilux-2-5-enhance-spec-g-vnt-pickup-truck-black-interior-trd-rim-canopy-no-off-road-trd-sportivo-np300-triton/6634877,"RM 68,800"
https://www.carlist.my/used-cars/2007-bmw-320i-a-2-0/5963446,"RM 38,800"
https://www.carlist.my/used-cars/2005-toyota-estima-2-4-aeras-mpv-well-maintained/6362120,"RM 39,000"
https://www.carlist.my/used-cars/2008-toyota-vellfire-3-5-z-g-edition-mpv-well-maintained/5684690,"RM 98,000"
https://www.carlist.my/used-cars/2013-honda-accord-a-2-0-i-vtec-vti-l/5963440,"RM 72,000"
https://www.carlist.my/used-cars/2008-toyota-vellfire-3-5-z-mpv-well-maintained/6362117,"RM 105,000"
https://www.carlist.my/used-cars/2015-hyundai-grand-starex-2-5-royale-gls-mpv/6557323,"RM 89,800"
https://www.carlist.my/used-cars/2015-bmw-320i-a-2-0-sport-line-best-deal/6627224,"RM 123,800"
https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ez-hatchback/6615377,"RM 26,800"
https://www.carlist.my/used-cars/2003-honda-stream-2-0-ivs-mpv-a-1-owner-full-bodykit/6507537,"RM 26,800"
https://www.carlist.my/used-cars/2015-volkswagen-jetta-1-4-tsi-sport-edition-sedan-a-1-owner/6609304,"RM 38,800"
https://www.carlist.my/used-cars/toyota-vios-1-5-facelift-a-reverse-camera-1-owner/6581078,"RM 49,800"
https://www.carlist.my/used-cars/2014-honda-civic-1-8-s-i-vtec-sedan-looks-new/6620845,"RM 48,999"
https://www.carlist.my/used-cars/2014-bmw-x1-2-0-sdrive20i-suv/6609254,"RM 73,800"
https://www.carlist.my/used-cars/porsche-panamera-4s-4-8-turbo-confirm-full-spec-2009-12/5543429,"RM 177,800"
https://www.carlist.my/used-cars/toyota-prius-1-8-hybrid-a-1-year-warranty-hybrid-battery-4-new-tyre-led-light-super-clean-interior-offer-offer/5928591,"RM 29,800"
https://www.carlist.my/used-cars/2015-proton-iriz-1-3-executive-hatchback-condition-like-new-fast-loan-approval/6639386,"RM 21,999"
https://www.carlist.my/used-cars/2019-lamborghini-urus-4-0-suv-5-seaters-pre-reg-unit/6647404,"RM 1,795,000"
https://www.carlist.my/used-cars/mazda-3-2-0-gl-sedan-a-2012-1-owner-only-touch-screen-radio-modern-sport-rim-view-to-confirm/6636797,"RM 36,800"
https://www.carlist.my/used-cars/2016-mercedes-benz-c200-2-0-avantgarde-sedan/6641386,"RM 168,800"
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-sedan/6641568,"RM 169,800"
https://www.carlist.my/used-cars/2005-toyota-camry-2-0-e-a-facelift-touchscreen-tip-top/6464522,"RM 21,880"
https://www.carlist.my/used-cars/hummer-h3-3-7-suv-a-uk-spec-full-leather-seat-luxury-nice-car-plate/6234864,"RM 143,850"
https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-a-lagi-best-full-se-leather-seat-sound-system/6392158,"RM 26,880"
https://www.carlist.my/used-cars/limited-time-offer-2019-bmw-330i-2-0-m-sport-sedan/6060745,"RM 248,800"
https://www.carlist.my/used-cars/2008-honda-city-1-5-a-muka-ckit-loan-kedai-pasti-lulus/6610834,"RM 16,990"
https://www.carlist.my/used-cars/2009-nissan-grand-livina-1-6-a-muka-2990-loan-kedai-mesti-lulus/6635644,"RM 26,990"
https://www.carlist.my/used-cars/2010-proton-persona-1-6-m-muka-1990-loan-kedai-senang-lulus-utk-blacklist/6640092,"RM 12,990"
https://www.carlist.my/used-cars/2009-toyota-camry-2-0-g-sedan/6591632,"RM 43,800"
https://www.carlist.my/used-cars/2016-bmw-i8-1-5-coupe/6633787,"RM 428,800"
https://www.carlist.my/used-cars/2014-kia-cerato-1-6-base-spec-sedan/6646985,"RM 45,800"
https://www.carlist.my/used-cars/2015-mercedes-benz-cla200-a-f-s-record-22k-km/6618756,"RM 139,889"
https://www.carlist.my/used-cars/2015-nissan-x-trail-2-0-a-hari-raya-offer-warranty-ori-paint/6606696,"RM 67,889"
https://www.carlist.my/used-cars/2006-toyota-harrier-2-4-a-power-boot-murah/6565225,"RM 41,889"
https://www.carlist.my/used-cars/2008-toyota-fortuner-2-5-g-4x4-m-diesel-hari-raya-offer/6606691,"RM 39,889"
https://www.carlist.my/used-cars/2014-proton-preve-1-6-a-paling-murah-warranty/6572499,"RM 21,889"
https://www.carlist.my/used-cars/2014-hyundai-elantra-1-6-gls-sedan-a-push-start-leather-seat-full-bodykit-perfect-condition/6489221,"RM 39,800"
https://www.carlist.my/used-cars/limited-time-offer-2019-bmw-x3-2-0-xdrive30i-luxury-suv/6647256,"RM 238,800"
https://www.carlist.my/used-cars/honda-city-1-5-e-i-vtec-sedan-full-service-record/6555865,"RM 34,900"
https://www.carlist.my/used-cars/limited-time-offer-2019-mini-3-door-2-0-cooper-s-60-years-edition-hatchback/6590244,"RM 210,888"
https://www.carlist.my/used-cars/2017-perodua-bezza-1-3-advance-premium-high-spec-full-service-record/6647014,"RM 34,888"
https://www.carlist.my/used-cars/2015-toyota-harrier-2-0-premium-advanced-suv-gs-specs-processing-fee-at-rm1xxx-only/6567675,"RM 156,000"
